Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating
Aquapazza: Aquaplus Dream Match,PS3,2012,Fighting,Aqua Plus,0.05,0.0,0.05,0.01,0.11,75,78.0,20.0,Examu,T
Ar Nosurge: Ode to an Unborn Star,PS3,2014,Role-Playing,Tecmo Koei,0.05,0.03,0.06,0.02,0.16,67,78.0,49.0,Gust,T
Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24,61,54.0,101.0,Gust,M
Ar tonelico: Melody of Elemia,PS2,2006,Role-Playing,505 Games,0.0,0.0,0.1,0.0,0.1,71,77.0,43.0,Gust,T
Arc Rise Fantasia,Wii,2009,Role-Playing,Marvelous Interactive,0.12,0.0,0.06,0.01,0.19,64,78.0,43.0,"Image Epoch, Imageepoch",T
Arc the Lad: End of Darkness,PS2,2004,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,59,42.0,10.0,Cattle Call,T
Arc the Lad: Twilight of the Spirits,PS2,2003,Role-Playing,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36,72,82.0,33.0,Cattle Call,T
Arcana Heart,PS2,2007,Fighting,AQ Interactive,0.06,0.05,0.04,0.02,0.16,77,81.0,8.0,Examu,T
Arcana Heart 3,PS3,2011,Fighting,PQube,0.04,0.04,0.1,0.02,0.2,73,75.0,27.0,Examu,T
Arcania: Gothic 4,X360,2010,Role-Playing,JoWood Productions,0.04,0.04,0.01,0.01,0.09,64,52.0,52.0,Spellbound,T
Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,63,44.0,307.0,Spellbound,T
Archer Maclean's Mercury,PSP,2005,Puzzle,Ignition Entertainment,0.17,0.24,0.0,0.14,0.56,75,66.0,21.0,Awesome Studios,E
Arctic Thunder,PS2,2001,Racing,Midway Games,0.17,0.14,0.0,0.05,0.36,45,53.0,10.0,Inland Productions,T
Area 51,PS2,2005,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45,75,84.0,52.0,Midway Studios - Austin,M
Area 51,XB,2005,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29,72,81.0,16.0,Midway Studios - Austin,M
Arena Football,PS2,2006,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56,66,86.0,14.0,EA Tiburon,E10+
Arena Football,XB,2006,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.15,65,85.0,10.0,EA Tiburon,E10+
Arkanoid DS,DS,2007,Puzzle,Square Enix,0.06,0.0,0.0,0.0,0.06,61,70.0,5.0,Taito Corporation,E
ArmA II,PC,2009,Shooter,505 Games,0.0,0.12,0.0,0.02,0.14,77,75.0,589.0,Bohemia Interactive,M
ArmA III,PC,2013,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,74,74.0,866.0,Bohemia Interactive,M
Armed and Dangerous,XB,2003,Shooter,LucasArts,0.09,0.03,0.0,0.0,0.13,79,72.0,15.0,Planet Moon Studios,T
Armored Core 2,PS2,2000,Simulation,Ubisoft,0.28,0.22,0.23,0.07,0.79,78,84.0,19.0,From Software,T
Armored Core 2: Another Age,PS2,2001,Simulation,Metro 3D,0.11,0.08,0.19,0.03,0.41,75,88.0,30.0,From Software,T
Armored Core 3,PS2,2002,Simulation,Metro 3D,0.22,0.17,0.23,0.06,0.67,74,90.0,33.0,From Software,T
Armored Core 3 Portable,PSP,2009,Simulation,From Software,0.0,0.0,0.08,0.0,0.08,43,67.0,6.0,From Software,T
Armored Core 4,X360,2007,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25,65,72.0,31.0,From Software,T
Armored Core 4,PS3,2006,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2,65,68.0,25.0,From Software,T
Armored Core V,PS3,2012,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.39,65,73.0,47.0,From Software,T
Armored Core V,X360,2012,Simulation,Namco Bandai Games,0.13,0.03,0.04,0.01,0.21,68,72.0,37.0,From Software,T
Armored Core: For Answer,X360,2008,Simulation,Ubisoft,0.06,0.01,0.07,0.01,0.15,64,77.0,38.0,From Software,T
Armored Core: For Answer,PS3,2008,Simulation,Ubisoft,0.06,0.02,0.1,0.01,0.19,62,76.0,31.0,From Software,T
Armored Core: Last Raven,PS2,2005,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59,89.0,14.0,From Software,T
Armored Core: Nexus,PS2,2004,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,73,87.0,7.0,From Software,T
Armored Core: Nine Breaker,PS2,2004,Simulation,505 Games,0.03,0.03,0.0,0.01,0.07,57,82.0,5.0,From Software,T
Armored Core: Verdict Day,PS3,2013,Simulation,From Software,0.0,0.0,0.12,0.0,0.12,66,74.0,28.0,From Software,T
Army Corps of Hell,PSV,2011,Action,Square Enix,0.04,0.04,0.0,0.02,0.09,57,66.0,28.0,"Entersphere, Inc.",M
Army Men: Air Attack 2,PS,2000,Action,3DO,0.17,0.11,0.0,0.02,0.3,74,53.0,4.0,3DO,T
Army Men: Green Rogue,PS2,2001,Action,3DO,0.06,0.05,0.0,0.02,0.13,39,38.0,4.0,3DO,T
Army Men: Major Malfunction,XB,2006,Shooter,Global Star,0.01,0.0,0.0,0.0,0.02,36,40.0,5.0,Team 17,T
Army Men: Sarge's Heroes 2,PS,2000,Shooter,3DO,0.14,0.09,0.0,0.02,0.24,48,73.0,7.0,3DO,T
Army Men: Sarge's Heroes 2,PS2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54,46.0,5.0,3DO,T
Army Men: Sarge's War,GC,2004,Shooter,Global Star,0.12,0.03,0.0,0.0,0.15,56,67.0,7.0,3DO,T
Army of Two,X360,2008,Shooter,Electronic Arts,1.09,0.37,0.02,0.16,1.64,72,76.0,233.0,EA Montreal,M
Army of Two,PS3,2008,Shooter,Electronic Arts,0.74,0.26,0.02,0.15,1.17,74,73.0,118.0,EA Montreal,M
Army of Two: The 40th Day,X360,2010,Shooter,Electronic Arts,0.62,0.24,0.0,0.09,0.95,73,73.0,126.0,EA Montreal,M
Army of Two: The 40th Day,PS3,2010,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85,74,70.0,88.0,EA Montreal,M
Army of Two: The 40th Day,PSP,2010,Shooter,Electronic Arts,0.12,0.13,0.0,0.08,0.32,49,60.0,32.0,"Buzz Monkey, EA Montreal",M
Army of Two: The Devil's Cartel,PS3,2013,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28,58,67.0,100.0,Visceral Games,M
Army of Two: The Devil's Cartel,X360,2013,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,54,62.0,195.0,Visceral Games,M
Arslan: The Warriors of Legend,PS4,2015,Action,Tecmo Koei,0.03,0.01,0.04,0.01,0.09,69,66.0,23.0,Omega Force,T
Art Academy,DS,2010,Misc,Nintendo,0.26,1.65,0.33,0.28,2.52,75,80.0,5.0,Headstrong Games,E
Art Academy: Home Studio,WiiU,2015,Misc,Nintendo,0.0,0.0,0.01,0.0,0.01,82,83.0,20.0,Headstrong Games,E
Art Academy: Lessons for Everyone,3DS,2012,Action,Nintendo,0.2,0.04,0.21,0.02,0.46,81,76.0,22.0,"Nintendo, Headstrong Games",E
Art of Fighting Anthology,PS2,2006,Fighting,Crave Entertainment,0.02,0.02,0.0,0.01,0.04,60,70.0,4.0,SNK Playmore,T
Arx Fatalis,XB,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,71,82.0,6.0,Arkane Studios,M
Asphalt 3D,3DS,2011,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49,43,44.0,24.0,Gameloft,E10+
Asphalt: Injection,PSV,2011,Action,Ubisoft,0.13,0.06,0.0,0.03,0.22,49,48.0,28.0,Ubisoft,E10+
Asphalt: Urban GT,DS,2004,Racing,Ubisoft,0.31,0.22,0.0,0.06,0.59,60,75.0,13.0,Gameloft,E
Assassin's Creed,PS3,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.82,4.82,81,73.0,769.0,Ubisoft Montreal,M
Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.64,0.07,0.56,5.54,81,77.0,1074.0,Ubisoft Montreal,M
Assassin's Creed Chronicles: China,PS4,2015,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,69,64.0,83.0,"Climax Group, Climax Studios",T
Assassin's Creed II,X360,2009,Action,Ubisoft,3.11,1.55,0.08,0.51,5.26,90,88.0,1305.0,Ubisoft Montreal,M
Assassin's Creed II,PS3,2009,Action,Ubisoft,2.54,1.93,0.21,0.86,5.55,91,86.0,1202.0,Ubisoft Montreal,M
Assassin's Creed II,PC,2010,Action,Ubisoft,0.01,0.45,0.0,0.09,0.55,86,69.0,1611.0,Ubisoft Montreal,M
Assassin's Creed II: Discovery,DS,2009,Action,Ubisoft,0.15,0.11,0.0,0.03,0.28,69,73.0,22.0,Griptonite Games,T
Assassin's Creed III,WiiU,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,85,71.0,216.0,Ubisoft Quebec,M
Assassin's Creed III,PC,2012,Action,Ubisoft,0.28,0.53,0.0,0.12,0.93,80,62.0,1489.0,Ubisoft,M
Assassin's Creed III,X360,2012,Action,Ubisoft,3.13,1.69,0.03,0.44,5.29,84,67.0,1196.0,Ubisoft,M
Assassin's Creed III,PS3,2012,Action,Ubisoft,2.64,2.52,0.16,1.12,6.45,85,69.0,1307.0,Ubisoft,M
Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,0.53,0.48,0.06,0.24,1.32,70,72.0,318.0,Ubisoft,M
Assassin's Creed IV: Black Flag,PC,2013,Action,Ubisoft,0.22,0.38,0.0,0.05,0.64,84,77.0,1470.0,Ubisoft,M
Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,1.07,1.31,0.06,0.42,2.85,83,78.0,1530.0,Ubisoft,M
Assassin's Creed IV: Black Flag,PS3,2013,Action,Ubisoft,1.33,1.68,0.13,0.57,3.71,88,81.0,840.0,Ubisoft,M
Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,1.9,1.11,0.01,0.29,3.3,86,79.0,701.0,Ubisoft,M
Assassin's Creed IV: Black Flag,WiiU,2013,Action,Ubisoft,0.17,0.09,0.0,0.03,0.29,86,77.0,207.0,Ubisoft,M
Assassin's Creed Syndicate,XOne,2015,Action,Ubisoft,0.62,0.56,0.0,0.11,1.3,78,61.0,402.0,Ubisoft Quebec,M
Assassin's Creed Syndicate,PS4,2015,Action,Ubisoft,0.81,1.99,0.07,0.52,3.39,76,68.0,1319.0,Ubisoft Quebec,M
Assassin's Creed Syndicate,PC,2015,Action,Ubisoft,0.11,0.09,0.0,0.02,0.21,74,59.0,544.0,Ubisoft Quebec,M
Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,58,63.0,30.0,Gameloft,T
Assassin's Creed: Bloodlines,PSP,2009,Action,Ubisoft,0.43,0.47,0.05,0.28,1.23,63,72.0,69.0,Griptonite Games,M
Assassin's Creed: Brotherhood,X360,2010,Action,Ubisoft,2.85,0.38,0.03,0.24,3.49,89,83.0,693.0,Ubisoft Montreal,M
Assassin's Creed: Brotherhood,PC,2011,Action,Ubisoft,0.15,0.34,0.0,0.1,0.59,88,82.0,1102.0,Ubisoft Montreal,M
Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft,1.87,0.55,0.11,0.29,2.82,90,82.0,791.0,Ubisoft Montreal,M
Assassin's Creed: Revelations,PC,2011,Action,Ubisoft,0.14,0.48,0.0,0.12,0.74,80,74.0,771.0,Ubisoft Montreal,M
Assassin's Creed: Revelations,PS3,2011,Action,Ubisoft,1.41,2.01,0.1,0.7,4.22,80,75.0,613.0,Ubisoft Montreal,M
Assassin's Creed: Revelations,X360,2011,Action,Ubisoft,2.25,1.47,0.04,0.43,4.19,80,72.0,564.0,Ubisoft Montreal,M
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,0.46,0.56,0.06,0.2,1.29,72,75.0,292.0,Ubisoft Sofia,M
Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.05,0.02,0.0,0.01,0.08,74,75.0,362.0,Ubisoft,M
Assassin's Creed: Rogue,X360,2014,Action,Ubisoft,0.58,0.34,0.0,0.09,1.01,72,73.0,318.0,Ubisoft,M
Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,2.27,0.9,0.0,0.33,3.5,72,41.0,1005.0,"Ubisoft, Ubisoft Montreal",M
Assassin's Creed: Unity,PS4,2014,Action,Ubisoft,1.19,2.07,0.08,0.62,3.96,70,49.0,2050.0,"Ubisoft, Ubisoft Montreal",M
Assassin's Creed: Unity,PC,2014,Action,Ubisoft,0.18,0.33,0.0,0.04,0.55,70,30.0,1463.0,"Ubisoft, Ubisoft Montreal",M
Astonishia Story,PSP,2006,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03,48,49.0,18.0,Sonnori,E10+
Astro Boy,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.09,54,69.0,7.0,Sonic Team,E
Astro Boy: Omega Factor,GBA,2003,Action,THQ,0.06,0.02,0.0,0.0,0.09,85,86.0,18.0,Hitmaker,E
Astro Boy: The Video Game,PS2,2009,Action,D3Publisher,0.05,0.04,0.0,0.01,0.11,56,50.0,4.0,High Voltage Software,E10+
Astro Boy: The Video Game,Wii,2009,Action,D3Publisher,0.1,0.0,0.0,0.01,0.11,48,35.0,4.0,High Voltage Software,E10+
Asura's Wrath,PS3,2012,Action,Capcom,0.18,0.12,0.06,0.05,0.4,71,74.0,169.0,CyberConnect2,T
Asura's Wrath,X360,2012,Action,Capcom,0.15,0.06,0.01,0.02,0.24,71,65.0,131.0,CyberConnect2,T
Atari Anthology,PS2,2004,Misc,Atari,0.33,0.01,0.0,0.05,0.4,66,43.0,6.0,Digital Eclipse,E
Atari Classics Evolved,PSP,2007,Misc,Atari,0.08,0.0,0.0,0.01,0.09,64,60.0,4.0,Stainless Games,E
Atelier Annie: Alchemists of Sera Island,DS,2009,Role-Playing,Gust,0.08,0.0,0.03,0.01,0.12,70,67.0,15.0,Gust,E10+
Atelier Ayesha: The Alchemist of Dusk,PS3,2012,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.26,70,66.0,120.0,Gust,T
Atelier Iris 2: The Azoth Of Destiny,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,68,78.0,14.0,Gust,E10+
Atelier Iris: Eternal Mana,PS2,2004,Role-Playing,Tecmo Koei,0.08,0.06,0.0,0.02,0.15,74,77.0,38.0,Gust,T
Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Role-Playing,Tecmo Koei,0.06,0.02,0.08,0.02,0.18,76,77.0,44.0,Gust,E10+
Atelier Totori: The Adventurer of Arland,PS3,2010,Role-Playing,Nippon Ichi Software,0.12,0.06,0.21,0.03,0.42,74,67.0,109.0,Gust,T
Athens 2004,PS2,2004,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.27,61,72.0,13.0,Eurocom Entertainment Software,E
Atomic Betty,GBA,2005,Puzzle,Atari,0.02,0.01,0.0,0.0,0.03,62,75.0,6.0,"Big Blue Bubble Inc., Breakthrough New Media",E
Attack of the Movies 3D,X360,2010,Shooter,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04,38,17.0,10.0,Panic Button,T
Attack on Titan (KOEI),PS4,2016,Action,Tecmo Koei,0.04,0.11,0.11,0.03,0.28,74,70.0,122.0,Omega Force,M
Attack on Titan: Humanity in Chains,3DS,2013,Action,Screenlife,0.0,0.0,0.42,0.0,0.42,46,45.0,34.0,Spike Chunsoft,M
Auto Modellista,PS2,2002,Racing,Capcom,0.19,0.15,0.0,0.05,0.39,66,75.0,13.0,Capcom,E
Avalon Code,DS,2008,Role-Playing,Rising Star Games,0.11,0.0,0.12,0.01,0.24,71,74.0,13.0,"Matrix Software, Marvelous Entertainment",E10+
Avatar: The Last Airbender,Wii,2006,Adventure,THQ,0.23,0.02,0.0,0.02,0.28,56,58.0,8.0,AWE Games,E10+
Avatar: The Last Airbender,GC,2006,Adventure,THQ,0.39,0.1,0.0,0.01,0.5,60,65.0,4.0,AWE Games,E10+
Avatar: The Last Airbender,DS,2006,Adventure,THQ,0.3,0.01,0.0,0.03,0.33,64,64.0,7.0,TOSE,E
Avatar: The Last Airbender,PSP,2006,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,57,63.0,10.0,TOSE,E10+
Azurik: Rise of Perathia,XB,2001,Action,Microsoft Game Studios,0.18,0.05,0.0,0.01,0.24,52,85.0,14.0,Adrenium,T
B-Boy,PSP,2006,Misc,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.05,50,78.0,6.0,FreeStyleGames,T
BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0.0,0.01,0.09,84,87.0,18.0,Gaijin Games,E
BIT.TRIP SAGA,3DS,2011,Misc,Rising Star Games,0.09,0.04,0.0,0.01,0.14,75,78.0,24.0,Gaijin Games,E
BMX XXX,XB,2002,Sports,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.11,58,78.0,9.0,"Z-Axis, Ltd.",M
BMX XXX,PS2,2002,Sports,Acclaim Entertainment,0.07,0.06,0.0,0.02,0.15,54,46.0,17.0,"Z-Axis, Ltd.",M
BMX XXX,GC,2002,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,60,50.0,7.0,"Z-Axis, Ltd.",M
Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0.0,0.0,0.0,0.05,66,41.0,9.0,Iron Galaxy Studios,T
Backyard Baseball,GC,2003,Sports,Infogrames,0.1,0.03,0.0,0.0,0.13,70,94.0,5.0,Humongous Entertainment,E
Backyard Baseball '09,Wii,2008,Sports,Atari,0.04,0.0,0.0,0.0,0.04,37,78.0,5.0,Humongous Entertainment,E
Backyard Wrestling 2: There Goes the Neighborhood,PS2,2004,Fighting,Eidos Interactive,0.14,0.11,0.0,0.04,0.28,46,47.0,10.0,Paradox Development,M
Backyard Wrestling: Don't Try This at Home,PS2,2003,Fighting,Eidos Interactive,0.3,0.23,0.0,0.08,0.6,51,78.0,29.0,Paradox Development,M
Backyard Wrestling: Don't Try This at Home,XB,2003,Fighting,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,50,50.0,7.0,Paradox Development,M
Bad Boys: Miami Takedown,PS2,2004,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,1.15,43,34.0,13.0,Blitz Games,M
Bad Boys: Miami Takedown,GC,2004,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,35,20.0,9.0,Blitz Games,M
Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,35,59.0,9.0,Blitz Games,M
Baja: Edge of Control,X360,2008,Racing,THQ,0.12,0.06,0.0,0.02,0.2,65,71.0,18.0,2XL Games,E
Baja: Edge of Control,PS3,2008,Racing,THQ,0.1,0.08,0.0,0.03,0.21,61,50.0,11.0,2XL Games,E
Bakugan: Battle Brawlers,X360,2009,Action,Activision,0.2,0.02,0.0,0.02,0.24,60,52.0,9.0,Now Production,E
Bakugan: Battle Brawlers,DS,2009,Action,Activision,1.26,0.02,0.0,0.1,1.38,60,67.0,7.0,Now Production,E
Bakugan: Battle Brawlers,Wii,2009,Action,Activision,0.59,0.03,0.0,0.05,0.66,62,72.0,11.0,Now Production,E
Bakugan: Battle Brawlers,PS3,2009,Action,Activision,0.19,0.03,0.0,0.02,0.23,63,82.0,5.0,Now Production,E
Baldur's Gate: Dark Alliance,GC,2002,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,79,77.0,22.0,High Voltage Software,T
Baldur's Gate: Dark Alliance,XB,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,83,83.0,26.0,Snowblind Studios,T
Baldur's Gate: Dark Alliance,PS2,2001,Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24,87,83.0,90.0,Snowblind Studios,T
Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,76,65.0,11.0,Magic Pockets,T
Baldur's Gate: Dark Alliance II,PS2,2004,Role-Playing,Interplay,0.34,0.26,0.0,0.09,0.68,78,87.0,54.0,Black Isle Studios,T
Baldur's Gate: Dark Alliance II,XB,2004,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,77,79.0,16.0,Black Isle Studios,T
Ball Breakers,PS,2000,Action,Take-Two Interactive,0.1,0.07,0.0,0.01,0.18,68,53.0,4.0,Lost Toys,E
Balls of Fury,Wii,2007,Sports,Zoo Digital Publishing,0.02,0.0,0.0,0.0,0.02,19,28.0,25.0,Black Lantern Studios,E10+
Band Hero,DS,2009,Misc,Activision,0.2,0.19,0.0,0.04,0.43,65,70.0,4.0,Vicarious Visions,E10+
Band Hero,Wii,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,79,66.0,15.0,Vicarious Visions,E10+
Band Hero,PS3,2009,Misc,Activision,0.41,0.23,0.0,0.11,0.74,76,57.0,9.0,Neversoft Entertainment,E10+
Band Hero,X360,2009,Misc,Activision,0.51,0.21,0.0,0.07,0.79,76,50.0,30.0,Neversoft Entertainment,E10+
Bangai-O Spirits,DS,2008,Shooter,D3Publisher,0.07,0.0,0.0,0.01,0.08,83,81.0,27.0,Treasure,E10+
Banjo-Kazooie,X360,2008,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,77,82.0,70.0,4J Studios,E
Banjo-Kazooie: Grunty's Revenge,GBA,2003,Platform,THQ,0.24,0.09,0.0,0.01,0.33,72,81.0,18.0,Rare Ltd.,E
Banjo-Pilot,GBA,2005,Racing,THQ,0.07,0.03,0.0,0.0,0.1,68,59.0,9.0,Rare Ltd.,E
Barbie Groovy Games,GBA,2002,Misc,Universal Interactive,0.4,0.15,0.0,0.01,0.56,47,70.0,4.0,Digital Illusions,E
Barnyard,PS2,2006,Action,THQ,0.05,0.04,0.0,0.01,0.09,62,87.0,10.0,Blue Tongue Entertainment,E10+
Barnyard,Wii,2006,Action,THQ,0.04,0.0,0.0,0.0,0.04,65,57.0,7.0,Blue Tongue Entertainment,E10+
Baroque,Wii,2008,Role-Playing,Rising Star Games,0.07,0.0,0.0,0.01,0.07,50,81.0,24.0,Sting,T
Baroque,PS2,2007,Role-Playing,Rising Star Games,0.05,0.04,0.02,0.01,0.13,60,88.0,44.0,Sting,T
Baseball Advance,GBA,2002,Sports,Sega,0.1,0.04,0.0,0.0,0.13,80,78.0,5.0,Smilebit,E
Bass Pro Shops: The Strike,X360,2009,Sports,XS Games,0.2,0.0,0.0,0.02,0.21,63,58.0,5.0,Piranha Games,E
Bass Strike,PS2,2001,Sports,THQ,0.14,0.11,0.0,0.04,0.28,57,58.0,4.0,THQ,E
Baten Kaitos Origins,GC,2006,Role-Playing,Unknown,0.06,0.02,0.02,0.0,0.1,75,89.0,23.0,"Monolith Soft, Namco Bandai Games",T
Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27,80,90.0,59.0,Monolith Soft,T
Batman Begins,XB,2005,Action,Electronic Arts,0.16,0.04,0.0,0.01,0.21,65,71.0,21.0,Eurocom Entertainment Software,T
Batman Begins,GC,2005,Action,Electronic Arts,0.11,0.03,0.0,0.0,0.15,66,72.0,10.0,Eurocom Entertainment Software,T
Batman Begins,PS2,2005,Action,Electronic Arts,0.27,0.21,0.0,0.07,0.56,64,73.0,70.0,Eurocom Entertainment Software,T
Batman Begins,GBA,2005,Action,Electronic Arts,0.12,0.05,0.0,0.0,0.17,61,69.0,9.0,Vicarious Visions,E10+
Batman: Arkham Asylum,X360,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,92,87.0,1080.0,Rocksteady Studios,T
Batman: Arkham Asylum,PS3,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,91,89.0,1122.0,Rocksteady Studios,T
Batman: Arkham Asylum,PC,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,91,87.0,1736.0,Rocksteady Studios,T
Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,94,87.0,1472.0,Rocksteady Studios,T
Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,96,86.0,2162.0,Rocksteady Studios,T
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,91,86.0,1847.0,Rocksteady Studios,T
Batman: Arkham Knight,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.88,0.47,0.0,0.14,1.49,85,66.0,694.0,Rocksteady Studios,M
Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,70,25.0,1967.0,"Rocksteady Studios, Iron Galaxy Studios",M
Batman: Arkham Knight,PS4,2015,Action,Warner Bros. Interactive Entertainment,1.53,1.69,0.1,0.64,3.95,87,76.0,2679.0,Rocksteady Studios,M
Batman: Arkham Origins,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.19,0.09,0.0,0.03,0.31,68,74.0,127.0,Human Head Studios,T
Batman: Arkham Origins,PC,2013,Action,Warner Bros. Interactive Entertainment,0.13,0.16,0.0,0.02,0.31,74,75.0,1170.0,Iron Galaxy Studios,T
Batman: Arkham Origins,PS3,2013,Action,Warner Bros. Interactive Entertainment,1.07,0.8,0.04,0.38,2.29,76,77.0,668.0,WB Games Montreal,T
Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,1.15,0.56,0.0,0.17,1.88,74,75.0,685.0,WB Games Montreal,T
Batman: Arkham Origins Blackgate,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0.0,0.02,0.27,68,68.0,38.0,Armature Studio,T
Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.16,0.17,0.0,0.1,0.42,61,68.0,106.0,Armature Studio,T
Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0.0,0.0,0.11,25,36.0,18.0,HotGen,T
Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0.0,0.0,0.08,29,32.0,19.0,Kemco,T
Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07,63,68.0,4.0,Ubisoft,E
Batman: Rise of Sin Tzu,PS2,2003,Action,Ubisoft,0.17,0.13,0.0,0.05,0.35,63,83.0,14.0,Ubisoft Montreal,T
Batman: Rise of Sin Tzu,XB,2003,Action,Ubisoft,0.08,0.02,0.0,0.0,0.11,67,77.0,6.0,Ubisoft Montreal,T
Batman: The Brave and the Bold the Videogame,DS,2010,Action,Warner Bros. Interactive Entertainment,0.23,0.04,0.0,0.02,0.29,74,80.0,8.0,WayForward,E10+
Batman: Vengeance,PS2,2001,Adventure,Ubisoft,0.27,0.21,0.0,0.07,0.55,68,67.0,12.0,Ubisoft,T
Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26,70,58.0,16.0,Ubisoft Montreal,T
Battalion Wars,GC,2005,Strategy,Nintendo,0.25,0.07,0.07,0.01,0.4,76,88.0,18.0,Kuju Entertainment,T
